Timestamp,DeviceOrientation,AccelerationX,AccelerationY,AccelerationZ,Label
1607680424,portrait,0.186981201,-0.420532227,-0.738769531,ah
1607680424,portrait,0.194000244,-0.432785034,-0.757827759,ah
1607680424,portrait,0.206466675,-0.417648315,-0.783889771,ah
1607680424,portrait,0.20614624,-0.438659668,-0.840209961,ah
1607680424,portrait,0.174179077,-0.462310791,-0.841720581,ah
1607680424,portrait,0.155273438,-0.455993652,-0.898864746,ah
1607680424,portrait,0.231658936,-0.444366455,-0.990600586,ah
1607680424,portrait,0.187026978,-0.428512573,-1.107345581,ah
1607680424,portrait,0.156600952,-0.467391968,-1.070419312,ah
1607680424,portrait,0.134719849,-0.388290405,-1.027770996,ah
1607680424,portrait,0.1222229,-0.40423584,-1.083770752,ah
1607680424,portrait,0.137084961,-0.300720215,-1.032333374,ah
1607680424,portrait,0.122711182,-0.313842773,-1.039306641,ah
1607680424,portrait,0.062927246,-0.339248657,-0.974899292,ah
1607680424,portrait,-0.059158325,-0.377319336,-0.971099854,ah
1607680424,portrait,0.105743408,-0.31413269,-0.790161133,ah
1607680424,portrait,0.230743408,-0.369018555,-0.698852539,ah
1607680424,portrait,0.298904419,-0.385955811,-0.742538452,ah
1607680424,portrait,0.31072998,-0.322921753,-0.796646118,ah
1607680424,portrait,0.209106445,-0.338012695,-0.784591675,ah
1607680424,portrait,0.066467285,-0.291168213,-0.892944336,ah
1607680424,portrait,-0.075134277,-0.27746582,-0.948257446,ah
1607680424,portrait,0.445510864,-0.615585327,-0.885665894,ah
1607680424,portrait,0.017929077,-0.402267456,-0.933822632,ah
1607680424,portrait,-0.027740479,-0.356765747,-0.988815308,ah
1607680424,portrait,0.198806763,-0.508972168,-1.067581177,ah
1607680424,portrait,0.002441406,-0.328369141,-1.194107056,ah
1607680424,portrait,-0.034942627,-0.246490479,-1.183456421,ah
1607680424,portrait,-0.092132568,-0.193313599,-1.13269043,ah
1607680424,portrait,-0.058609009,-0.211303711,-0.996444702,ah
1607680424,portrait,-0.046661377,-0.191070557,-0.972900391,ah
1607680424,portrait,0.028259277,-0.171630859,-0.781890869,ah
1607680424,portrait,0.020111084,-0.131240845,-0.560317993,ah
1607680424,portrait,-0.025924683,-0.050994873,-0.908737183,ah
1607680424,portrait,0.143630981,-0.080673218,-1.028121948,ah
1607680424,portrait,0.177322388,-0.245727539,-1.10760498,ah
1607680424,portrait,-0.105102539,0.014373779,-1.072555542,ah
1607680424,portrait,-0.178604126,0.197570801,-1.154571533,ah
1607680424,portrait,-0.005249023,0.135437012,-1.43421936,ah
1607680424,portrait,-0.18560791,0.100830078,-1.152587891,ah
1607680424,portrait,-0.018280029,-0.097961426,-1.076553345,ah
1607680424,portrait,-0.072006226,-0.188674927,-1.027801514,ah
1607680424,portrait,-0.170471191,-0.143386841,-1.089889526,ah
1607680424,portrait,-0.176239014,-0.115890503,-1.219070435,ah
1607680424,portrait,-0.026306152,-0.100250244,-0.963775635,ah
1607680424,portrait,-0.134506226,-0.264831543,-0.901184082,ah
1607680424,portrait,-0.10395813,-0.313171387,-0.806549072,ah
1607680424,portrait,0.048355103,-0.306503296,-0.786376953,ah
1607680424,portrait,0.026489258,-0.405014038,-0.77130127,ah
1607680425,portrait,0.009353638,-0.338973999,-0.768325806,ah
1607680425,portrait,0.084533691,-0.391906738,-0.809951782,ah
1607680425,portrait,0.031890869,-0.43119812,-0.835601807,ah
1607680425,portrait,0.041610718,-0.414276123,-0.862747192,ah
1607680425,portrait,0.034698486,-0.395645142,-0.92640686,ah
1607680425,portrait,0.024276733,-0.457199097,-0.892379761,ah
1607680425,portrait,0.035232544,-0.450744629,-0.873168945,ah
1607680425,portrait,0.069107056,-0.46421814,-0.908981323,ah
1607680425,portrait,0.068283081,-0.477279663,-0.888214111,ah
1607680425,portrait,0.136154175,-0.514862061,-0.885879517,ah
1607680425,portrait,0.144851685,-0.512664795,-0.878753662,ah
1607680425,portrait,0.127075195,-0.473327637,-0.899597168,ah
1607680425,portrait,0.189743042,-0.42036438,-0.936294556,ah
1607680425,portrait,0.205856323,-0.40473938,-0.916610718,ah
1607680425,portrait,0.204025269,-0.390167236,-0.849060059,ah
1607680425,portrait,0.227233887,-0.409942627,-0.841796875,ah
1607680425,portrait,0.240219116,-0.405776978,-0.83833313,ah
1607680425,portrait,0.267715454,-0.364929199,-0.905715942,ah
1607680425,portrait,0.260360718,-0.384033203,-0.789474487,ah
1607680425,portrait,0.254119873,-0.382751465,-0.909088135,ah
1607680425,portrait,0.335464478,-0.383102417,-0.755905151,ah
1607680425,portrait,0.207504272,-0.456436157,-0.844268799,ah
1607680425,portrait,0.273025513,-0.399139404,-0.957839966,ah
1607680425,portrait,0.300308228,-0.376495361,-1.020004272,ah
1607680425,portrait,0.212158203,-0.414260864,-0.998474121,ah
1607680426,portrait,0.211990356,-0.293945313,-0.972076416,ah
1607680426,portrait,0.150665283,-0.327041626,-1.079299927,ah
1607680426,portrait,0.067062378,-0.339431763,-1.053436279,ah
1607680426,portrait,0.104263306,-0.499298096,-0.826034546,ah
1607680426,portrait,0.035263062,-0.445571899,-0.743850708,ah
1607680426,portrait,0.181152344,-0.515426636,-0.886947632,ah
1607680426,portrait,0.140411377,-0.504333496,-0.851394653,ah
1607680426,portrait,0.273956299,-0.584945679,-0.789047241,ah
1607680426,portrait,0.245452881,-0.538879395,-0.672348022,ah
1607680426,portrait,0.224182129,-0.568237305,-0.716537476,ah
1607680426,portrait,0.276443481,-0.622970581,-0.655227661,ah
1607680426,portrait,0.304168701,-0.642959595,-0.638259888,ah
1607680426,portrait,0.298278809,-0.663955688,-0.682266235,ah
1607680426,portrait,0.304840088,-0.659545898,-0.677322388,ah
1607680426,portrait,0.34828186,-0.652679443,-0.680465698,ah
1607680426,portrait,0.3487854,-0.651657104,-0.724273682,ah
1607680426,portrait,0.396774292,-0.648757935,-0.676467896,ah
1607680426,portrait,0.361831665,-0.669464111,-0.654190063,ah
1607680426,portrait,0.380218506,-0.60546875,-0.683532715,ah
1607680426,portrait,0.368682861,-0.631851196,-0.625030518,ah
1607680426,portrait,0.352630615,-0.533554077,-0.787597656,ah
1607680426,portrait,0.230377197,-0.441864014,-0.897964478,ah
1607680426,portrait,0.339660645,-0.486877441,-0.88117981,ah
1607680426,portrait,0.242202759,-0.492233276,-0.811981201,ah
1607680426,portrait,0.099777222,-0.409118652,-0.926193237,ah
1607680427,portrait,0.170501709,-0.413314819,-1.024749756,ah
1607680427,portrait,0.123626709,-0.437164307,-0.953872681,ah
1607680427,portrait,0.035675049,-0.410583496,-0.907669067,ah
1607680427,portrait,0.00302124,-0.490631104,-1.058364868,ah
1607680427,portrait,0.044052124,-0.434921265,-0.704040527,ah
1607680427,portrait,0.02545166,-0.496032715,-0.765319824,ah
1607680427,portrait,0.131256104,-0.493011475,-0.807296753,ah
1607680427,portrait,-0.137405396,-0.439025879,-0.851791382,ah
1607680427,portrait,-0.040054321,-0.428161621,-0.770385742,ah
1607680427,portrait,-0.078582764,-0.352539063,-0.76991272,ah
1607680427,portrait,-0.031097412,-0.386627197,-0.924591064,ah
1607680427,portrait,0.039733887,-0.478210449,-0.940032959,ah
1607680427,portrait,0.018432617,-0.556838989,-0.821395874,ah
1607680427,portrait,-0.030349731,-0.433166504,-0.840316772,ah
1607680427,portrait,-0.020004272,-0.442962646,-0.790817261,ah
1607680427,portrait,-0.045928955,-0.452484131,-0.806838989,ah
1607680427,portrait,-0.002227783,-0.300292969,-0.744506836,ah
1607680427,portrait,0.002670288,-0.362228394,-0.743606567,ah
1607680427,portrait,0.08757019,-0.317810059,-0.6902771,ah
1607680427,portrait,-0.095550537,-0.34022522,-0.602706909,ah
1607680427,portrait,-0.084884644,-0.271392822,-0.716217041,ah
1607680427,portrait,0.000411987,-0.137054443,-0.715057373,ah
1607680427,portrait,-0.126693726,-0.270599365,-0.480270386,ah
1607680427,portrait,-0.313201904,0.062667847,-0.276702881,ah
1607680427,portrait,-0.645980835,0.297973633,-0.462600708,ah
1607680428,portrait,-0.867111206,0.804290771,-0.222412109,ah
1607680428,portrait,-1.090835571,1.207565308,-0.548126221,ah
1607680428,portrait,-1.343490601,1.534240723,-0.300949097,ah
1607680428,portrait,-1.386657715,1.687408447,-0.308334351,ah
1607680428,portrait,-1.367004395,1.574447632,-0.307357788,ah
1607680428,portrait,-1.307266235,1.161911011,-0.201080322,ah
1607680428,portrait,-1.073043823,0.826095581,-0.080093384,ah
1607680428,portrait,-0.868408203,0.637588501,0.047622681,ah
1607680428,portrait,-0.681274414,0.582870483,0.007446289,ah
1607680428,portrait,-0.581558228,0.56880188,-0.035873413,ah
1607680428,portrait,-0.551971436,0.64743042,-0.068603516,ah
1607680428,portrait,-0.623443604,0.740692139,-0.089569092,ah
1607680428,portrait,-0.750152588,0.847122192,-0.097167969,ah
1607680428,portrait,-0.812927246,0.916702271,-0.075683594,ah
1607680428,portrait,-0.925094604,0.922149658,0.009399414,ah
1607680428,portrait,-0.984786987,0.990097046,0.065704346,ah
1607680428,portrait,-1.016540527,0.887664795,0.086090088,ah
1607680428,portrait,-0.999526978,0.890609741,0.09664917,ah
1607680428,portrait,-0.971572876,1.174957275,0.164916992,ah
1607680428,portrait,-0.87852478,1.414627075,0.146331787,ah
1607680428,portrait,-0.745422363,1.305511475,-0.033630371,ah
1607680428,portrait,-0.607162476,0.994415283,-0.012451172,ah
1607680428,portrait,-0.553268433,0.805648804,0.056259155,ah
1607680428,portrait,-0.466949463,0.75579834,0.046783447,ah
1607680429,portrait,-0.374664307,0.702804565,-0.013168335,ah
1607680429,portrait,-0.323410034,0.667755127,7.63E-05,ah
1607680429,portrait,-0.29095459,0.701065063,0.031646729,ah
1607680429,portrait,-0.280212402,0.798217773,0.031936646,ah
1607680429,portrait,-0.36239624,0.861251831,0.048431396,ah
1607680429,portrait,-0.525085449,0.988540649,0.092544556,ah
1607680429,portrait,-0.614059448,1.019866943,0.145294189,ah
1607680429,portrait,-0.640579224,1.072189331,0.138885498,ah
1607680429,portrait,-0.804748535,1.219482422,0.149932861,ah
1607680429,portrait,-0.99848938,1.255523682,0.206466675,ah
1607680429,portrait,-0.955825806,1.005508423,0.252151489,ah
1607680429,portrait,-0.81867981,0.720397949,0.17805481,ah
1607680429,portrait,-0.702423096,0.584701538,0.126800537,ah
1607680429,portrait,-0.646255493,0.580474854,0.096801758,ah
1607680429,portrait,-0.606384277,0.670013428,0.098739624,ah
1607680429,portrait,-0.58921814,0.801605225,0.038040161,ah
1607680429,portrait,-0.721221924,0.807022095,-0.153625488,ah
1607680429,portrait,-0.756515503,0.890106201,-0.125900269,ah
1607680429,portrait,-0.903610229,0.863922119,0.009658813,ah
1607680429,portrait,-1.032806396,0.963516235,0.001022339,ah
1607680429,portrait,-1.05406189,0.986831665,0.180282593,ah
1607680429,portrait,-0.971908569,0.810012817,0.04737854,ah
1607680429,portrait,-0.886688232,1.000198364,0.177276611,ah
1607680429,portrait,-0.880310059,1.222442627,0.133560181,ah
1607680429,portrait,-0.700180054,1.243728638,0.106796265,ah
1607680430,portrait,-0.598632813,1.066818237,0.013366699,ah
1607680430,portrait,-0.435531616,0.909912109,0.102920532,ah
1607680430,portrait,-0.304122925,0.895950317,0.054077148,ah
1607680430,portrait,-0.274856567,0.807403564,0.091934204,ah
1607680430,portrait,-0.20880127,0.813644409,0.010421753,ah
1607680430,portrait,-0.274642944,0.841873169,0.064422607,ah
1607680430,portrait,-0.321243286,0.908615112,0.046142578,ah
1607680430,portrait,-0.299789429,0.933029175,0.059173584,ah
1607680430,portrait,-0.502990723,1.003921509,0.218811035,ah
1607680430,portrait,-0.391326904,1.103378296,0.124725342,ah
1607680430,portrait,-0.416427612,1.009994507,0.130783081,ah
1607680430,portrait,-0.580429077,1.108566284,0.226760864,ah
1607680430,portrait,-0.695297241,1.203811646,0.193359375,ah
1607680430,portrait,-0.728546143,1.109191895,0.156967163,ah
