AccCleanX,AccCleanY,AccCleanZ,AccNet,Label
-0.9151679266116692,1.0372526367343518,-0.05420818663208519,1.3864340894084104,ah
-0.6358107148654925,1.1662338913709465,-0.017749269044792633,1.372424082092981,ah
-0.6012725443732725,1.2209179755345254,-0.029935858435381057,1.4099409397671523,ah
-0.6752188074365071,1.2400808827451508,-0.02312368460459117,1.4535692228132238,ah
-0.6593686235256334,1.2542318483386394,-0.10067668827327694,1.4610822319846826,ah
-0.5798575293460647,1.2563199615820324,-0.10173552000032933,1.4244324739728682,ah
-0.5593449604825022,1.2699225021061034,-0.08375051058543515,1.4316588591328732,ah
-0.5588952728704447,1.228486948553413,-0.06600210600629801,1.392137605880143,ah
-0.5511849897672103,1.2456348654234233,-0.0772219194256503,1.3996768039701728,ah
-0.5221475067367848,1.2500025834563775,-0.12176662939228446,1.4062738391209288,ah
-0.5539595044741817,1.2505111670427471,-0.07912599379356929,1.4120830308420136,ah
-0.6337601145386672,1.2536688750293572,-0.05140798468618436,1.4559654329291274,ah
-0.5661257694969357,1.2688491589247128,-0.08231407880934813,1.4413188010996694,ah
-0.5925009172119745,1.172825049602616,-0.07002136672289165,1.362465423268955,ah
-0.6043519308658112,1.088206473155896,-0.0613057274731102,1.2943436499238756,ah
-0.5675791038115757,1.1440661414876852,-0.11111718319272172,1.3222066350112596,ah
-0.5721370801408436,1.1988694943478384,-0.11551458888153004,1.3659705441774443,ah
-0.5942431821386979,1.1697478502254255,-0.08787222902874035,1.3484664916671392,ah
-0.5889692895116478,1.1897194935470934,-0.07337679564710656,1.366280481787124,ah
-0.5734632809186948,1.175578255371997,-0.07229341307157662,1.3442083781002714,ah
-0.539971019445279,1.1326527025419757,-0.07563587154755103,1.2849746836627494,ah
-0.5279356308182015,1.102080804490874,-0.10791621102759573,1.2578826253086308,ah
-0.5274211326277931,1.099383492818037,-0.0951604763971372,1.2480022037238578,ah
-0.5132157669012836,1.1109371973628903,-0.05471823502512034,1.2564283213246248,ah
-0.5108361985390083,1.0820855071413555,-0.04555687152561821,1.2215639911485552,ah
-0.5647188540699386,1.0506802482948547,-0.03363166176880747,1.2229323052672116,ah
-0.5610663714415274,1.0546422395601476,-0.045568043482353084,1.219528530732635,ah
-0.5602040511416376,1.0950185288019765,-0.09505920705432476,1.2612540681875577,ah
-0.5883369663300787,1.0892017140946313,-0.08299174596465107,1.2632104248706475,ah
-0.5509122710543601,1.0709739353576804,-0.0681863183660038,1.2274410369055575,ah
-0.5225771492371181,1.0782321474374568,-0.03499002494212917,1.2201502193511184,ah
-0.555390338991421,1.0802244021914431,-0.03304705956156631,1.2369084710170273,ah
-0.5419615939189498,1.0722001437339808,-0.030605964980883606,1.2264587603157209,ah
-0.5527159922389256,1.0712674528692867,-0.008324390057633536,1.2349854138130725,ah
-0.5110847271034517,1.087103508289862,-0.006600982564240242,1.2305299450996083,ah
-0.5419402206869115,1.04660853869822,-0.0196595836646466,1.199552301525958,ah
-0.5666241897053579,1.0499201386020882,-0.026678588174024357,1.2167921157853228,ah
-0.5362445764042946,1.0624546833243895,0.023441213433869467,1.218911008892538,ah
-0.573031251456939,1.0255178173074793,0.024486667287912642,1.1951135953823364,ah
-0.5874337812477463,1.0187015299693252,-0.004363865774808796,1.1956995066388003,ah
-0.5902035042812137,1.0316008330958184,0.02727637464733764,1.211098501655596,ah
-0.589692712959403,1.0326404975534058,0.01576844730968941,1.2088146057334714,ah
-0.581217630032064,1.0061174961034751,0.04715494488082375,1.1842661108387833,ah
-0.5479454643517404,1.0755417814068742,0.0008399926647817758,1.2264080131062691,ah
-0.5313506140810582,1.0539102519554535,0.02388980880202633,1.2074542196202238,ah
-0.5734564771679469,1.0722792080402086,-0.02099872267361063,1.2389200646980725,ah
-0.5937791645364212,1.0860657459443248,-0.007172907111246666,1.2677037942184055,ah
-0.5758005774928981,1.0862893355793846,0.001412388135179318,1.2547744452733156,ah
-0.6347197209764929,1.02437887535968,-0.028033009326714483,1.2268601063669604,ah
-0.5909492223252005,1.0196078362371308,0.014277395298330846,1.199968314821671,ah
-0.6050284864236388,1.0027357213175208,0.0006252635155779246,1.1888451436650758,ah
-0.5822095571199097,0.9880814888690282,-0.013219534482960578,1.1639669515170643,ah
-0.5875323517956577,0.9999425676516548,-0.008120332734353008,1.1762702646466254,ah
-0.5774185836096041,1.0232669336445597,-0.00043838740587166976,1.1936202202362218,ah
-0.6061437862664103,1.0326440243090993,0.03195196810576161,1.2234276903939592,ah
-0.6169100380813342,1.0391792416268557,0.021995893032070786,1.2295661946733778,ah
-0.606345473864003,1.0270795498623235,0.021400285718960164,1.2138211647964543,ah
-0.6135780968702002,1.0296861696822477,0.009214529673610156,1.2165077634849706,ah
-0.6073048132879945,1.0564741920122125,-0.020903719551719102,1.2376986390832914,ah
-0.6179492595018616,1.0232308638120522,-0.0005237396504567228,1.211402617036318,ah
