AccCleanX,AccCleanY,AccCleanZ,AccNet,Label
-0.4312592598964572,0.9261383670958152,0.23235509204240784,1.0477145188701829,aa
-0.5475650910335595,0.9729806363693414,0.3005914225732516,1.1774278647820693,aa
-0.4730161168493377,1.0265433390958918,0.2431410215742931,1.168222318165431,aa
-0.4768957490018802,1.0697584357372407,0.237116191912691,1.2106515010353285,aa
-0.6250121347588093,0.9911387633695208,0.29327463680833643,1.2440049339354458,aa
-0.6491208481249154,0.9466759717562984,0.3372422445245611,1.225428352316537,aa
-0.6703875910191766,0.8996372877979156,0.2896202075958319,1.1813934566261184,aa
-0.5601144984742781,1.0277679405324367,0.27664691609459496,1.2157323447395512,aa
-0.5189843685293536,1.0244665977926168,0.21876686681355806,1.180893604962968,aa
-0.5055911111647144,1.0012558031715113,0.23249462137721494,1.1540688295867825,aa
-0.5733088383532945,0.998217309124687,0.2555729988794604,1.2000070483284793,aa
-0.5628896829310484,0.9358753449950072,0.2566598871790331,1.1394862802443009,aa
-0.6345569681137726,1.028698949927685,0.29586975384354497,1.2590388038728524,aa
-0.6000637091046483,0.9438857878231076,0.2805349508982377,1.18511220238407,aa
-0.5272034393159977,1.009544260065556,0.22461165239949896,1.1765917276428317,aa
-0.505088729154965,0.9986140252460116,0.21381279377471168,1.146109284599948,aa
-0.4770259298159093,0.974568551697864,0.22292812852197946,1.1177524297350054,aa
-0.5586681201761501,0.9578645929059716,0.2143707196014192,1.148773647846962,aa
-0.6007096351092135,1.0005314370249598,0.2683935266909615,1.2163176386182448,aa
-0.5850507585236004,1.0407423668391134,0.2774392387775734,1.2468587066175132,aa
-0.5857643132069021,0.9996207652905108,0.2782741665299409,1.2302800354155063,aa
-0.5590038444318877,1.073146917745163,0.31086899397293066,1.2812537410509008,aa
-0.5629245566020231,1.044852029192763,0.28596120738630265,1.2469196939301677,aa
-0.5678608862329146,0.965966336613286,0.23491869467653145,1.162362122414269,aa
-0.6180623490151618,1.0361849360000115,0.2815900145603884,1.2541234093666975,aa
-0.6120004023094556,0.9669767276400582,0.27477381896293723,1.1954242580998118,aa
-0.6276226371259933,0.9836430452753306,0.2763908658998105,1.2202710106889476,aa
-0.6744582933054244,1.0048529219213722,0.3521243076624257,1.2892549347507776,aa
-0.6051365007280171,0.9415491555936132,0.25505218935885354,1.168966697111277,aa
-0.6227946679452164,0.9995956863300935,0.3758348953349953,1.2597028724436847,aa
-0.7005795030311295,1.0286014801106371,0.3155785264870853,1.307843834130934,aa
-0.6133095446262398,1.0867726702451503,0.32124762047204464,1.3064405923301097,aa
-0.6758503904035799,0.9902105251906741,0.3112911419647897,1.2768756112217892,aa
-0.6931039357825682,1.0548572697826302,0.3419686799143357,1.3482500225004808,aa
-0.602587936519771,1.1185333266089426,0.3460402026647369,1.3388636808289545,aa
-0.6599829474774203,0.9953128677888526,0.32313936215026906,1.2768985140935243,aa
-0.6450146215163601,1.0149656101833255,0.2515366734754825,1.2758819594373274,aa
-0.5915580293531898,1.0859906321919577,0.2485970767793763,1.2883627687659378,aa
-0.592687140188088,1.0340016834458643,0.27887721577582786,1.2634911816758765,aa
-0.5836734463537431,1.0410289890370583,0.22299498565265388,1.2476553706753672,aa
-0.5600897158053324,1.0618508409747762,0.20964890873742592,1.2394015200069728,aa
-0.5918869154317162,1.0737503770402657,0.2185715695128602,1.2644339754797729,aa
-0.5396440511336217,1.042304264932464,0.22785773581643246,1.2261354541245766,aa
-0.6001788109610668,0.9959349824210976,0.2626907919287376,1.2270527766428263,aa
-0.6193605197474328,0.9268907530093512,0.28747246029059464,1.192566319962563,aa
-0.6826423657952829,0.9403792400930508,0.30989910677363625,1.2437774929528471,aa
-0.5877369435095029,1.046366125844608,0.28772780093533196,1.2548957054605772,aa
-0.6403506695124541,0.9825708605419514,0.3059896802753434,1.247811986025377,aa
-0.5681479560034871,1.028823305695093,0.2400495357817589,1.225518131560119,aa
-0.5772226037587266,0.9828732870548932,0.2153434643033901,1.1922097047660325,aa
-0.5330440813551327,1.0420898103840452,0.25184380534649264,1.2198714724665856,aa
-0.5466523690213887,1.0462859476018258,0.2401647904535201,1.2209485276217509,aa
