Timestamp,AccCleanX,AccCleanY,AccCleanZ,AccNet,Label
0,0.14402392053402782,1.140941367011582,0.2968925387000502,1.191309887219444,aa
1,0.31996792735577,1.1390090654216032,0.2111690431943926,1.2235089198950753,aa
2,0.3428897214911718,1.1093513787897944,0.2209724727533226,1.19726111073526,aa
3,0.33330021767956786,1.0831346608736063,0.24428660288147674,1.1754118840452805,aa
4,0.29069888502360497,1.1416035215810734,0.2575151259088495,1.222517814171861,aa
5,0.23767145694647887,1.0785018391759904,0.16460654387589016,1.1253419798715711,aa
6,0.26080692060657573,1.0925259372474962,0.21192544393007115,1.1557926466546162,aa
7,0.34089342987576016,1.0500961210976847,0.2220631197286449,1.13065950672833,aa
8,0.2705985688280564,1.0925498800153262,0.19972675092047573,1.1518359950365418,aa
9,0.2385902976769222,1.1113972888986619,0.2742895933556914,1.178395317313066,aa
10,0.23457168998686306,1.1446076875082503,0.23785151961150408,1.2054970882798262,aa
11,0.2678808896404618,1.1364649691820572,0.19605847979381508,1.1985724705744782,aa
12,0.32714679087396625,1.0805467133829934,0.21120862825767112,1.1591119015913989,aa
13,0.2882899955563018,1.1182499111363922,0.26845708145748365,1.204459451895492,aa
14,0.24654188028459703,1.1639530506438707,0.3013594431238555,1.2449720045777088,aa
15,0.27729775955833014,1.1017573882731955,0.23920674051246146,1.1709285703111845,aa
16,0.3001460462758566,1.1637960669484044,0.29565058787703374,1.2576186040046367,aa
17,0.32251783226119607,1.0995879062885499,0.24516010336283092,1.1869348163862345,aa
18,0.3284971370113239,1.0976054768486891,0.2021589416159739,1.1798836775509192,aa
19,0.23265230076891577,1.1208813454347546,0.22708500150916208,1.1883876430813707,aa
20,0.24958528376704983,1.089245086459228,0.2548590533605828,1.1557877147557716,aa
21,0.317542976071124,1.1314662867955587,0.30143985335281615,1.2263273145568838,aa
22,0.35205871011328677,1.1220977056453272,0.25162926274031394,1.2206207826022715,aa
23,0.3569858828826218,1.1078231911764258,0.27316568594139523,1.2093149513433032,aa
24,0.2877924174744282,1.1154977975816933,0.25546306370788574,1.2041928781725997,aa
25,0.3218878391662768,1.1511822498907522,0.190183676590968,1.2276286593397885,aa
26,0.2611724021667483,1.1395954091625642,0.3040155316767385,1.2270256870656242,aa
27,0.327674082883261,1.1075755420135913,0.30956759825907165,1.2097764345838242,aa
28,0.3315151143494344,1.1329581446339672,0.2760742019625294,1.229667728687431,aa
29,0.3599392598813068,1.1016102162391121,0.24703624003834007,1.1954993113989485,aa
30,0.3665570836269704,1.1216136211430079,0.2458800661126041,1.2258036649501007,aa
31,0.24408301624338175,1.1588256689653684,0.21235557311054354,1.2297512358971934,aa
32,0.3174388475793856,1.1569311016048354,0.277013255639912,1.2408493172953636,aa
