Timestamp,AccCleanX,AccCleanY,AccCleanZ,AccNet,Label
0,-0.6313835139440334,-0.03113773506076578,-0.6266367676977801,1.0096143317362054,aa
1,-0.814949650034473,0.864978999973237,-0.09654641468672671,1.199243768215223,aa
2,-0.6127258014012277,0.9106014355703436,-0.016050373218476265,1.1121674424708266,aa
3,-0.632822167214138,0.8809113803089726,-0.054697372365707195,1.0913511251770103,aa
4,-0.6172033628368087,0.9030345647908257,-0.05168481604001379,1.1025609133253984,aa
5,-0.650642657220965,0.899209410606709,-0.0357432835446062,1.122669864407019,aa
6,-0.679731873105478,0.9323527782809089,-0.040033870384262364,1.163036212039537,aa
7,-0.6557429774246423,0.9146751197324245,-0.025776748213449253,1.1372180131442813,aa
8,-0.6125984331907108,0.9256062779481791,-0.020613370715452217,1.1202442301709972,aa
9,-0.5788409710682447,0.9369352968837182,-0.0162372820636942,1.1094132295435972,aa
10,-0.6122264200257926,0.9500685616131271,-0.028854741467437047,1.1409817968603828,aa
11,-0.6567487747446615,0.9231037483237959,-0.02591430585540119,1.1444737558109246,aa
12,-0.6569000692816077,0.9330301431716381,-0.029997197234354515,1.149097716866457,aa
13,-0.6465370662965004,0.9172620957694708,-0.027328223363930104,1.1318212452077778,aa
14,-0.6111564739080841,0.9145928616953793,-0.007333897177571103,1.1114957482662353,aa
15,-0.578969282783755,0.9208481579614894,-0.011808527637852473,1.0959055895628935,aa
16,-0.6056974420912595,0.9250720361200606,-0.02578157466028429,1.1136515929686293,aa
17,-0.671162628607777,0.8981317946636003,-0.06257947067808996,1.1283822110839736,aa
18,-0.7147233546040337,0.8570659051035543,-0.14733417844470634,1.1314322327049884,aa
19,-0.7147815292599223,0.7997197377137794,-0.2518360890546464,1.1098238032869618,aa
20,-0.6784621122258837,0.8902972570469265,-0.08037093534926289,1.1276659336135666,aa
21,-0.6245138114330969,0.9361167936231061,-0.036241998326644036,1.1361919793361805,aa
22,-0.614865658742832,0.9625355294241108,-0.05231459195221675,1.1522154568528378,aa
23,-0.6240535946847761,0.9780134422818424,-0.05032599311581848,1.1725335123474487,aa
24,-0.6441823319161324,0.983717777539583,-0.05161813609084516,1.190726522763454,aa
25,-0.668482141045397,1.0040440410124238,-0.039727971719101654,1.221038002891821,aa
26,-0.6817946869359719,0.9857595739199381,-0.03882307921950214,1.2108942561034057,aa
27,-0.6973968989460015,0.9687582118516849,-0.03832806414615139,1.2073756734843548,aa
28,-0.6584048835156671,0.9887639549609957,0.0037016414545832845,1.2051318159769544,aa
29,-0.663486057661276,1.0018347107469536,-0.021811235944405788,1.2174562459122085,aa
30,-0.6558367718973741,0.9858950556607203,0.00978689750449808,1.1985325816177808,aa
31,-0.6800373704354241,0.971037870859858,0.03338083749474475,1.1987467574706556,aa
32,-0.6729101847670073,0.9894541140779658,0.0032551956667449724,1.2130901429459584,aa
33,-0.6774487939364096,0.9903387857677534,-0.021060733778879015,1.2134006296083997,aa
34,-0.6551011946324021,0.9682236796302791,-0.008702346709824026,1.17796590926411,aa
35,-0.6596398973946801,0.9607056103712455,-0.030215673531771427,1.176311033651197,aa
36,-0.6460321362182454,0.9740291836252246,0.011730212648484156,1.182631908233832,aa
37,-0.6261122245734295,0.9644314618639105,-0.028114846653297675,1.1625927901368316,aa
38,-0.6085268101544821,0.9762707135405908,-0.013245469300730325,1.1621406107606176,aa
39,-0.5983154318228663,0.9814967933469236,-0.021899680515044914,1.1605392361540054,aa
40,-0.6064541113917854,0.9896904348893861,-0.013600270211237338,1.172596577524896,aa
41,-0.6028880696366408,0.9787496031522999,-0.0619609604568561,1.1629199575604983,aa
42,-0.6385020528855876,0.967453608303783,-0.028806177580635185,1.1700347755110319,aa
43,-0.6549003893034456,0.9892413369768644,-0.008892680775714572,1.1975488439063262,aa
44,-0.6582116934353267,0.9951481977288148,-0.042023472421112665,1.2045867540410609,aa
45,-0.6429396421802555,0.9836207353773266,-0.03353700599224935,1.18942749985328,aa
46,-0.6255387511713978,1.0028870704731154,-0.03503382165727764,1.1959983037561708,aa
47,-0.601558664671628,0.9977534759271891,-0.021506440762923913,1.181081714541314,aa
48,-0.616537558106817,1.0158570234718558,-0.03244825963992232,1.2069751459342288,aa
49,-0.6186647451248746,0.9739010289321465,-0.03132486120164233,1.1666927017211859,aa
50,-0.616287741306373,0.982692659167313,-0.028560067693244227,1.1724055878055122,aa
51,-0.6380781908666749,0.9814621470238379,-0.045273783858309,1.1859133655378709,aa
52,-0.636132278185121,0.9753435713079175,-0.029509453996390732,1.1766863718134555,aa
53,-0.6403710210035368,0.9807378387144599,-0.045479830401958694,1.1826681954558047,aa
54,-0.6359803427279949,1.0150829003504627,-0.03047250200457331,1.2112662910121026,aa
55,-0.6303456385400587,1.0056854111415965,-0.018646372445532106,1.2027405795530992,aa
