Timestamp,AccCleanX,AccCleanY,AccCleanZ,AccNet,Label
0,-0.6823843717813115,0.8751830300150224,0.18438851245900642,1.1331742136741605,aa
1,-0.6553769217687676,1.0823560997910884,0.08707788993892207,1.296309612665432,aa
2,-0.621496257021739,1.1940947392147172,-0.004957354806251164,1.3707391418495605,aa
3,-0.6974480229999181,1.1949310741947696,0.012472915614281585,1.4073666927319635,aa
4,-0.7255351860098759,1.1718465715426987,0.08243936860020176,1.4079716547518257,aa
5,-0.7628279811157682,1.2302955239776716,0.027774472003774878,1.4858084753630243,aa
6,-0.7497493062766611,1.1373535532503474,0.12123421773178229,1.4058031924836154,aa
7,-0.6771261443363986,1.145252636551518,0.1135838667758185,1.3622396421711742,aa
8,-0.6285851510903292,1.1635639337008268,0.11030317806536369,1.35223972687892,aa
9,-0.6408818116667999,1.1863483452828762,0.12031701464378969,1.3796389429890317,aa
10,-0.6443742656956658,1.233784062951589,0.039713363885283494,1.4227370908368975,aa
11,-0.7041093637381378,1.2162847639802528,0.0016868140984064774,1.4304813022107254,aa
12,-0.6664903962514921,1.2738344140798343,-0.04717598366992952,1.4576056109054258,aa
13,-0.7260894964624651,1.2838510130654093,-0.04996320643587139,1.4986480785551188,aa
14,-0.7198932172197324,1.2100160786469365,0.017757517961800775,1.438316649726362,aa
15,-0.6815620228094571,1.2208185437038868,0.07933045591464478,1.431031624368149,aa
16,-0.6014426388364505,1.2172433564285017,0.029433207843394364,1.3864506370817968,aa
17,-0.6015309237644423,1.1740916821250835,0.05541762738703401,1.3472585659932739,aa
18,-0.6431206069509062,1.1269777121482292,0.09283419905076949,1.3259292596961583,aa
19,-0.6106179716917173,1.1788415041974813,-0.024819563725048437,1.3548648843665374,aa
20,-0.6887418468546832,1.2647331882387496,-0.0027637296801038625,1.4688027742469472,aa
21,-0.7261447643501433,1.3133710265771226,-0.019795797269054435,1.5284070156609226,aa
22,-0.7253807769992422,1.3534526474869994,0.016650782411629008,1.56690020853599,aa
23,-0.6834692881464299,1.2756899808583684,0.03642208294375764,1.483167082959502,aa
24,-0.6498239516342907,1.2358197660985262,0.0684297815410477,1.4271894451363039,aa
25,-0.6340658024494443,1.2581755924453124,0.08227821924609496,1.442620957578347,aa
26,-0.6299927881073473,1.231240734966171,0.053471968331354695,1.4077436656871871,aa
27,-0.6017666505431545,1.273862609757913,0.037870479373285866,1.4422109596574437,aa
28,-0.6932552083167649,1.2143777370119921,0.0018686463636230814,1.4293115864392698,aa
29,-0.725621670156548,1.110470875733284,-0.009907383395494707,1.3614164557780237,aa
30,-0.7360834795755643,1.2413239547993837,-0.011156568436098942,1.474610377639217,aa
31,-0.737080753196783,1.2092269414184968,0.04249889507965252,1.4484544802785064,aa
32,-0.7120664947791769,1.228705980558756,-0.04971970454286046,1.4497648939411574,aa
33,-0.7227837380296563,1.215356865597923,-0.03174045400670235,1.4441632303882173,aa
34,-0.7133534646289948,1.120039811167545,-0.12317088359936729,1.3785312276554818,aa
35,-0.6910976260211735,1.133991543241018,-0.04054604784039565,1.3541008910859618,aa
36,-0.6221765268466963,1.284215954638905,-0.004313503066664278,1.4570689419915481,aa
37,-0.6086283513675477,1.3607225088491262,-0.03255393313766366,1.527976068394261,aa
38,-0.679046854251819,1.263330535746677,0.03940296916681935,1.467073269971875,aa
39,-0.6983949432754099,1.2205368512041486,0.06467395097931954,1.4389587857277835,aa
40,-0.71142239205021,1.2172585264494333,0.011514452510803347,1.4419120189961419,aa
41,-0.7164620870404871,1.2766349786271873,0.017383124132243487,1.4960815021983513,aa
