AccCleanX,AccCleanY,AccCleanZ,AccNet,Label
-0.057253967198328336,-0.05694132013344672,-1.0204785193088652,1.0254885227708024,yp
0.0905100858211357,-0.018222065314570855,-0.9563005990082224,0.9756912084462962,yp
0.7722726854770557,0.7002345959154793,-0.28225162063800113,1.105067615446053,yp
0.7499315079297777,0.4814523894116571,-0.09868154166853912,0.9172929398114888,yp
0.3964353178707155,0.8302955472730321,-0.31681668059934504,0.9851287484103498,yp
0.6228702929740695,0.7928183228734887,-0.17722955651461972,1.0273231380464776,yp
0.6733692309764865,0.7503074694351554,-0.1422089389828601,1.026622057780116,yp
0.7049124902241443,0.7209380088483757,-0.12641944431357754,1.0228153371664743,yp
0.7255551200819212,0.710078391979851,-0.14091593022347046,1.0311573746709242,yp
0.7210179355925593,0.6955940196620831,-0.1420274327860999,1.0194759709247594,yp
0.727295370743478,0.6883944968454984,-0.13436694038203173,1.0163565480458434,yp
0.7378135323252661,0.7015951480352028,-0.13621984810144888,1.0338514611223824,yp
0.7151286726626035,0.6971217495684859,-0.1405407565636254,1.01430821506281,yp
0.7246527009222222,0.6902427570832692,-0.12310364719979527,1.0150312550382332,yp
0.7706296411564094,0.6620461704272236,-0.14069905228384252,1.0336350561486445,yp
0.7895612520612556,0.6375335370477826,-0.15344994166134296,1.0356610619516884,yp
0.8106539812909632,0.6128126654318681,-0.13362359342996075,1.0313989093401177,yp
0.8192302789496938,0.600812955837488,-0.12249436127236653,1.0282267120817796,yp
0.839983190945552,0.5781622157109798,-0.13464678595175186,1.0358355790934963,yp
0.8300785430740553,0.5713251702855696,-0.1231520325167991,1.0216045043855724,yp
0.8272863373954793,0.5501295142450178,-0.1319936480874178,1.0072662564411092,yp
0.8375525503812775,0.531470262484347,-0.1455478005203628,1.0084265279258364,yp
0.8483331011818837,0.5324720048920553,-0.11703877522746413,1.01254116992931,yp
0.8602021843404047,0.5361028388488087,-0.14227890649158265,1.0285759021327825,yp
0.8707967535708349,0.514324733906004,-0.1481246508821103,1.029076494180266,yp
0.9085415770901506,0.4667552875171758,-0.14876300421750865,1.0380355660609597,yp
0.9096878626823726,0.4640427815483038,-0.12023538035369012,1.0317182475080036,yp
0.9017819297594122,0.4567364173825031,-0.10846082261933754,1.0217066199225322,yp
0.9261797832109436,0.4392809237274413,-0.10968209232765716,1.035644300811391,yp
0.9225365827216998,0.4153828261793418,-0.10193066031838216,1.020865799987006,yp
0.8985228567144675,0.4195178541307781,-0.10844577430272782,1.0033070332501643,yp
0.9214379684716556,0.4216428803385942,-0.12656862796862894,1.0265964178012488,yp
0.93515312860734,0.3889809721366364,-0.10815727806072684,1.022558662336931,yp
0.9292394279553404,0.3971819081430468,-0.07396982837070451,1.0164396459792813,yp
0.9264071740532746,0.39575693307174303,-0.12564257512775506,1.0181550409359499,yp
0.9305317847824766,0.3790490592387868,-0.14431271247942573,1.0194153278639122,yp
0.9333793421139992,0.3681705455922649,-0.13042074259104444,1.015648412905512,yp
0.9387178074200406,0.3629937771858326,-0.13694302008871098,1.0224199266742402,yp
0.9668905610118576,0.3516840202668466,-0.12312425972862502,1.0412962797720855,yp
0.9677512876174336,0.3640134576408941,-0.10641885167691738,1.0431179008300309,yp
0.9640972252703932,0.3393373590453448,-0.11100906511077413,1.0327158825461502,yp
0.9573345271857132,0.3631873694552942,-0.12804771817479213,1.0370774124076705,yp
0.9669120881325064,0.3651122435869047,-0.1586758035691256,1.0517132809357672,yp
0.9434394004333037,0.3648658831139021,-0.14771138809272055,1.0312890251392308,yp
0.945913997027612,0.3581961967049814,-0.12101812568937195,1.0233079497005042,yp
0.9274487553118356,0.36944425305999135,-0.12702696969856986,1.0126692596783369,yp
0.9387689116736134,0.3450554310538557,-0.1343256188190934,1.0145117050232242,yp
0.9494914779145232,0.3647469554594882,-0.1239515189220127,1.0322104133278998,yp
0.9582175602250496,0.3529140788178391,-0.13728807202485446,1.0374529692717709,yp
0.9682789780538352,0.3502006896585483,-0.11595989333931052,1.0453695694075529,yp
0.9683489641228022,0.32916528662598504,-0.1173385999339277,1.0351949834877714,yp
0.9584717064075516,0.3449875251837216,-0.09713970162352666,1.027643221126609,yp
0.9662167351371987,0.3473237926152722,-0.10519332712924057,1.0366768036835936,yp
0.9629803799112528,0.3369990276966771,-0.09895636941289072,1.029817418555524,yp
0.9682486075285434,0.3451149994955267,-0.1183033217104906,1.03873710293842,yp
0.9519770001412048,0.35223566114146243,-0.1351128759356307,1.030716316251828,yp
0.9634842030758304,0.3430581329525784,-0.14100498639462966,1.0390857521685826,yp
0.938828757424963,0.32895529190419626,-0.11892342915514888,1.0084085406237582,yp
0.9351477677863684,0.3503587760109095,-0.15618667780434245,1.0174420512470252,yp
0.962855738699656,0.3388084797148964,-0.16552187031184906,1.0395014010273242,yp
0.9490003378525392,0.32645523129761755,-0.1165256396292966,1.0156221372143357,yp
0.9588076170871168,0.3343250484913907,-0.1268726199636776,1.0296853878397707,yp
0.9579629382033416,0.3568427808216763,-0.12405133841919025,1.036002686709653,yp
0.9784696709011054,0.3320300684151939,-0.1402850680152371,1.0488234682029314,yp
0.9733577014591492,0.3291357846958976,-0.15282038564581546,1.0452840838849011,yp
0.9737065046961376,0.3383247070205841,-0.13885718349912432,1.0459681558863163,yp
0.9640419649282967,0.3311726929362109,-0.12587370041460022,1.0325807152689723,yp
0.9679578692139535,0.3222724514683646,-0.12701541221993315,1.035031856671246,yp
0.9705660859765136,0.32286099996187473,-0.14967821244302848,1.0420714092439491,yp
0.9768581286966128,0.33681077859278585,-0.1276661657088913,1.0453241350900246,yp
0.9651992436623088,0.341669615434454,-0.1460627876286651,1.040868728079338,yp
0.9474188859407549,0.32244659633612033,-0.1430898022516528,1.0170672908379093,yp
0.9367657337382091,0.3283776350416198,-0.13307759527870314,1.0076518119335982,yp
0.9541819343866752,0.3372779986039212,-0.09184117295444708,1.0219376201835388,yp
0.958624054934938,0.3347329273876595,-0.1462948475348791,1.0316234053962183,yp
0.9564576253699902,0.3319225895189799,-0.14884676751892692,1.0302178769716417,yp
0.9684190591580686,0.3236798651940791,-0.10286228213532657,1.0319650958721407,yp
0.9720646301629116,0.3224629306993663,-0.09128967312117932,1.034343484317778,yp
0.9740837939299464,0.3335171195388076,-0.12472976290325215,1.0437868700547512,yp
0.9618828170914852,0.3273677985014196,-0.12201216823485522,1.0285895843561388,yp
0.9678902791873558,0.3145782375418169,-0.10626477645757924,1.0280793626384908,yp
0.9713837126600938,0.31811673252277584,-0.09920238396462526,1.030918750082804,yp
0.992816356463504,0.3016859008152193,-0.1425857783969891,1.0531412742434196,yp
0.9710724411917816,0.30811695117302584,-0.1275217631474973,1.0331284363619817,yp
0.9662901771555856,0.3312458174981841,-0.1093368735083782,1.0327077293913005,yp
0.9425173828863651,0.3261490327409569,-0.10633624817897362,1.0068789580435986,yp
0.9510945356840262,0.3104914580430125,-0.16750031178262456,1.0199083995029332,yp
0.9449173025031876,0.3345366154930996,-0.13536386975744366,1.0169166803564342,yp
0.95860296471073,0.3153857164333749,-0.11560792030166205,1.0233000942776849,yp
0.9505004215274384,0.33247250412712104,-0.16456174807905902,1.0281216830064082,yp
0.9673508656665054,0.3162744328598033,-0.1102313443075322,1.0305349182229784,yp
0.9805465696597268,0.29945007401190593,-0.1178473651147868,1.0373952258645789,yp
0.975887391901391,0.3183931411456799,-0.12480178773290665,1.0384482383702454,yp
0.9827744689265382,0.31372874054278554,-0.06608386072387791,1.0400165478409582,yp
0.9700402435465024,0.3098201462312771,-0.11931311590903595,1.0285205553699543,yp
0.96469848450332,0.33220947383963984,-0.09771142636615082,1.0315137703568085,yp
0.9668489167921044,0.3163593922206846,-0.15148422560633384,1.0345527995414059,yp
0.9765565451567614,0.31990169547286185,-0.10866851622321043,1.0372881492740291,yp
0.9392232765959856,0.3220792886626637,-0.0864348544391365,1.0000966287057935,yp
0.9577064538632032,0.3240202973515343,-0.1269166930438147,1.0241529738733095,yp
0.9673675523843908,0.3160617672819217,-0.14972444129377102,1.0347921677037313,yp
0.9791679953307474,0.2985812610936721,-0.10588331474329277,1.0340953783257816,yp
0.9635411924429436,0.30862964711698143,-0.10140845394457924,1.0217532378904186,yp
0.9781398510859264,0.31186774376263715,-0.08608011811287959,1.0356288458706335,yp
0.9873122334340184,0.2977034033993761,-0.10347183813241864,1.0408045227466278,yp
0.9732336751248206,0.3219983417992469,-0.10994649538386893,1.0351232729564643,yp
0.9617378924664268,0.31448570383758784,-0.12657407091548656,1.024767396950551,yp
0.9609341039632604,0.3135307337761241,-0.14417624198256582,1.0294460787216435,yp
0.9634820940699316,0.30356241822660485,-0.1459927147532051,1.0293442339107053,yp
0.9736290432364936,0.29665550519994643,-0.14982875254963055,1.0340785685165794,yp
0.9450252278709516,0.3176898109434629,-0.14688275274031584,1.0131982969830036,yp
0.9606352635838846,0.3120822727312474,-0.13922539033766593,1.0256284646702571,yp
0.9622626154953466,0.30675352208621903,-0.12344791272750925,1.0223882656476122,yp
