AccCleanX,AccCleanY,AccCleanZ,AccNet,Label
-0.9192499452807916,1.3427015704083027,-0.13072015308936505,1.6505569413469994,yh
-0.7377406655647516,1.4320432395616798,0.007999515089367477,1.6539348635947548,yh
-0.7772813358802191,1.443295913337762,0.016325165836298866,1.6957571117403965,yh
-0.8367460567996406,1.5879154620987854,-0.057123836554994326,1.841112522475616,yh
-0.9646096638051724,1.5594332711268208,-0.08586985163938755,1.872449334508548,yh
-0.8919136185531563,1.5098741128971662,0.009622425846611016,1.7999406677076293,yh
-0.856883175164539,1.4872216047020372,0.0466419898630127,1.7707433703510995,yh
-0.7438401136031578,1.4476826210039797,0.03800669474636445,1.6871153346312198,yh
-0.6889775449997048,1.535321385250169,0.025655223027384433,1.7327707454476873,yh
-0.7389024655420908,1.5016010281997183,0.04388131808949392,1.729863634960989,yh
-0.813539825014261,1.4459651830830056,0.02689877038881848,1.7117780867969892,yh
-0.850714286185822,1.4504051492057335,0.02267994225857385,1.7227506799929326,yh
-0.8445991768563117,1.4072809437464702,0.09415306704244687,1.6924299400707332,yh
-0.8237133265441997,1.4663848913233477,0.06155824440649898,1.7479658974764336,yh
-0.8522699907179381,1.4054596883274768,0.14562323648365802,1.7124076400293482,yh
-0.7346185207030835,1.4399819692477076,0.06435647854261725,1.6767544134011962,yh
-0.7502159718251818,1.5253221470169196,0.10272575460210404,1.748853962021882,yh
-0.7883180735701499,1.5457629795426622,0.04549691999397466,1.7945333528199543,yh
-0.8615172471678046,1.6083241203587049,0.06512923035582557,1.8952562271209097,yh
-0.9359783773863972,1.531123533521518,0.1365361202364459,1.853651176349872,yh
-0.9714250710549912,1.6034290242628548,0.04759958799183888,1.9253255620910048,yh
-0.9610067742355252,1.6027635119046784,0.13019852122113462,1.932605687603545,yh
-0.8987367217209621,1.4880886113133132,0.09249316477995202,1.8164390530550691,yh
-0.7862491242832891,1.5618313284724243,0.06037675106627875,1.8197661672799017,yh
-0.7971170161043389,1.5262928292500089,0.09140539934259276,1.7803462195079345,yh
-0.7824143902270471,1.4857571365624151,0.050522213832471866,1.7374800506021464,yh
-0.8117565571865757,1.5085054991085225,0.07009236840956615,1.7855233535290973,yh
-0.9418159152980476,1.6104248938811307,-0.05255098604238588,1.911185598498328,yh
-1.0307680829103392,1.5539848339789162,0.06826325249534547,1.906256171288071,yh
-0.9120913876046918,1.4785069792387753,0.12222453892097425,1.7970085618467009,yh
-0.8180484375364192,1.5282885759946683,0.08401829763683423,1.793825913464197,yh
-0.8196795750482115,1.4869412721926585,0.0567430983975252,1.7785313338213726,yh
-0.9280806443706664,1.4650866290584623,0.099424373008125,1.7933846483253504,yh
-0.8192524208217251,1.4858085033674693,0.07029623605532656,1.7560741774065542,yh
-0.7958964888129927,1.5502071652705174,0.1026186524365889,1.8175296738676003,yh
-0.9113754576239046,1.4961497092285168,0.08782717582466726,1.8145061591941127,yh
-0.8635084474648436,1.4425787727254211,0.0824185988911163,1.729551693961274,yh
-0.8470605803609748,1.5325711803438566,0.02482891428667393,1.7964772228947572,yh
-0.9691881797656546,1.6221214197114542,0.024558808033607896,1.9498615776149248,yh
-0.9101599915228896,1.6500139041113318,-0.09078922016462784,1.9575274581672937,yh
-0.7669960686208405,1.7695607448091408,-0.01093401491904423,1.982418804303846,yh
-0.8488636649669203,1.7011794964620817,0.038206512119101387,1.9393613761111657,yh
-0.7989022499412762,1.5076288904392852,-0.03259649008301296,1.7439288368503327,yh
-0.8534508139799076,1.5100948041105375,-0.010075119117637341,1.7818061383943702,yh
-0.9317596240482922,1.4995933577098797,0.021238332459034767,1.8181497057316476,yh
-0.8906629506786145,1.5412686362481232,0.03408770651732818,1.82291898192042,yh
-0.8778914615046393,1.5104521487914797,0.022254216479334232,1.7995527727301373,yh
-0.7421726811367069,1.468006809378826,0.05203470814,1.7022607359179818,yh
-0.7572068064491062,1.4100304117288396,0.027427943476510126,1.6580482599681343,yh
-0.6836726847161871,1.418777596576345,0.008844507617486027,1.6281284354489995,yh
-0.7388811133917347,1.4139211816583863,0.07961173832596274,1.6472919233618424,yh
-0.7658878705382426,1.3881804921423708,0.09227539450165627,1.641815787260245,yh
-0.8442638587090451,1.3245112986841203,0.1037116425124144,1.6224928835876908,yh
-0.8449964809741233,1.36888408139422,0.07707293757942046,1.6487346039852329,yh
-0.8443975265285799,1.344706205183252,0.0779895078046372,1.6333995441364078,yh
-0.7963371344889115,1.360935097618033,0.0840098825943055,1.62310410969717,yh
-0.7625120785760767,1.389074324365235,0.10453724173827604,1.6485336887595394,yh
-0.7544382098291966,1.398987711182632,0.09773251360375296,1.64806150943611,yh
-0.7861048486520339,1.3642030356361807,0.0781603126622693,1.6219137528693792,yh
-0.8240727539463144,1.3281730044353142,0.08861760196453992,1.6269154345670231,yh
-0.8657536225314411,1.3633508178759266,0.0973245429922254,1.6717707038538772,yh
-0.875913741500057,1.357463526092546,0.07763863099361243,1.654376512420067,yh
-0.8263044094204258,1.3730633805666772,0.010541895389292144,1.639406278138521,yh
-0.8320305176573983,1.3668428168197049,0.1128152910734484,1.6576143472689926,yh
-0.7518765525745833,1.3808871865002554,0.07013807833046341,1.6325602454740211,yh
-0.7371189413940905,1.407137051242729,0.06213758219468984,1.6330670749400042,yh
-0.7328753986762572,1.4441835190046743,0.06671291119743562,1.665322602665725,yh
-0.7756475066942733,1.4329298236993415,0.06712413117712752,1.6835837057633094,yh
-0.7997149239792776,1.383122202013615,0.07278241803677445,1.66266175016399,yh
-0.824078206184069,1.4131792019873308,0.027655446780620783,1.6824552167550433,yh
-0.9279186259243932,1.4826458742564783,-0.08689118307632628,1.7870525541132647,yh
-0.8659681337569911,1.3665380238257678,0.1040476651584627,1.6718302008903816,yh
-0.8156370258173495,1.4629775535765357,0.04935049000696432,1.7388356989777836,yh
-0.7929001849700945,1.4805086677702262,0.08526408893287173,1.73920452838682,yh
-0.7642843732576452,1.5221962362656385,0.03688749940817406,1.7528864999635991,yh
-0.7176328454917865,1.5450858123591866,0.0057900288861050045,1.7532773723550357,yh
-0.7457803158453166,1.505467763354446,-0.02546433348669552,1.7249024095167602,yh
-0.8858107741203505,1.52098331864729,0.014864212811902963,1.820279204454478,yh
-0.9235204932583384,1.521429252797136,0.08644629731663986,1.8285847652442548,yh
-0.9177499757215208,1.4682084407837104,0.13984801082584591,1.7875732943640057,yh
-0.8479002956252237,1.3676337091855268,0.11109661957481716,1.6666769125507213,yh
-0.7644654223556541,1.3981489259875397,0.07234635081762847,1.6396273389953715,yh
-0.7019710243704261,1.4257668805511308,0.08904218897129329,1.6372980061509437,yh
-0.7274356643101579,1.4183498095758202,0.07524225428004501,1.6398591765854338,yh
-0.7298523208216047,1.4176467988539654,0.06739076745947613,1.6484988213048866,yh
-0.7824741515847332,1.3790448895937075,0.04524451652530487,1.6444426407924009,yh
-0.8350791098705785,1.3942978726793291,0.0840981810341379,1.6726919811042862,yh
-0.9069682228815102,1.3206813869710257,0.18590918730847544,1.659839976893785,yh
-0.9316285925736202,1.2966074806321046,0.15174511480881422,1.6461608571014816,yh
-0.8140413289831879,1.323197018496254,0.16550450110392273,1.6113340707090449,yh
-0.8174650192688254,1.4233932048381703,0.09817870788461557,1.699910138226674,yh
-0.7889088191110626,1.4525047307313366,0.08473870923847343,1.7086153705979268,yh
-0.7961884246199165,1.4350802334840058,0.116952557969123,1.691353235251327,yh
-0.7478762024646501,1.4324552326721631,0.10716909910716654,1.6690291093657412,yh
-0.7865519197133114,1.4588045171349813,0.100554581675407,1.717563592263876,yh
-0.8290088931790981,1.42037162467701,0.1537852840842483,1.7198014203372662,yh
-0.8631984940282521,1.3963546339094497,0.15482732174292432,1.7081196278544035,yh
-0.8995784719460054,1.4162284555799538,0.07411620132973518,1.7206985383104654,yh
-0.9470159647033666,1.329520319902446,0.19746884688547808,1.699007615234791,yh
-0.9009417583889584,1.3976805505662415,0.13920594742870893,1.7283899415489703,yh
-0.8152663922448035,1.3189111912729248,0.15218109984088626,1.62124174428835,yh
-0.8218038510588702,1.394396795798165,0.14876121608884565,1.6776124302733109,yh
-0.7598115445624991,1.3889127087214943,0.14091266875363193,1.6402283551457697,yh
-0.7202874910231529,1.4493495526451674,0.1250118399701824,1.6843966227595573,yh
-0.7485811591803662,1.3859819862051403,0.08382718068642263,1.6264176180658887,yh
-0.8527250439703825,1.3659858384283297,0.12279279209556165,1.6648309235001195,yh
-0.8858141991466206,1.3916567325371196,0.09024879319491344,1.6957193254883225,yh
-0.8697138552449885,1.4129956296830024,0.035589801286666486,1.6954269068723868,yh
-0.9056673862299772,1.4853462011659573,0.055521959334714405,1.7866289505968982,yh
-0.9023430564027636,1.4631573754784108,0.10291360138701686,1.7802551367657775,yh
-0.8203073989985573,1.407112162988566,0.10979490557333932,1.6895845313591908,yh
-0.7426968239351974,1.4339676020728132,0.10479353396443804,1.6614055981925282,yh
