Timestamp,DeviceOrientation,AccelerationX,AccelerationY,AccelerationZ,Label
1607580430,portrait,0.020904541,-0.485839844,-0.872695923,ap
1607580430,portrait,0.023895264,-0.486816406,-0.882003784,ap
1607580430,portrait,0.004486084,-0.484771729,-0.858184814,ap
1607580430,portrait,0.019699097,-0.481445313,-0.854827881,ap
1607580430,portrait,0.014678955,-0.485717773,-0.877197266,ap
1607580430,portrait,0.018234253,-0.48374939,-0.877655029,ap
1607580430,portrait,0.020492554,-0.482574463,-0.878997803,ap
1607580431,portrait,0.029525757,-0.472915649,-0.900802612,ap
1607580431,portrait,0.025054932,-0.470840454,-0.916793823,ap
1607580431,portrait,0.012695313,-0.480270386,-0.856216431,ap
1607580431,portrait,0.021057129,-0.469314575,-0.880813599,ap
1607580431,portrait,0.015228271,-0.46031189,-0.891052246,ap
1607580431,portrait,0.023696899,-0.46105957,-0.889663696,ap
1607580431,portrait,0.015045166,-0.467041016,-0.865097046,ap
1607580431,portrait,0.025177002,-0.461975098,-0.917449951,ap
1607580431,portrait,0.023300171,-0.464767456,-0.888916016,ap
1607580431,portrait,0.030929565,-0.464065552,-0.899520874,ap
1607580431,portrait,0.027984619,-0.453536987,-0.882659912,ap
1607580431,portrait,0.030273438,-0.456420898,-0.895141602,ap
1607580431,portrait,0.017974854,-0.45980835,-0.884048462,ap
1607580431,portrait,0.023132324,-0.458938599,-0.894088745,ap
1607580431,portrait,0.021148682,-0.459533691,-0.894760132,ap
1607580431,portrait,0.030227661,-0.455703735,-0.897949219,ap
1607580431,portrait,0.03894043,-0.457717896,-0.881988525,ap
1607580431,portrait,0.040771484,-0.463882446,-0.878158569,ap
1607580431,portrait,0.054794312,-0.465118408,-0.882781982,ap
1607580431,portrait,0.02633667,-0.460128784,-0.882659912,ap
1607580431,portrait,0.043762207,-0.449325562,-0.906982422,ap
1607580431,portrait,0.037765503,-0.454238892,-0.899536133,ap
1607580431,portrait,0.026824951,-0.458023071,-0.88230896,ap
1607580431,portrait,0.029785156,-0.461883545,-0.884155273,ap
1607580431,portrait,0.037841797,-0.445571899,-0.914840698,ap
1607580431,portrait,0.029922485,-0.447601318,-0.875610352,ap
1607580431,portrait,0.022354126,-0.451782227,-0.910446167,ap
1607580431,portrait,0.029296875,-0.453811646,-0.889526367,ap
1607580431,portrait,0.017181396,-0.451721191,-0.906784058,ap
1607580431,portrait,0.034194946,-0.452636719,-0.885787964,ap
1607580431,portrait,0.036315918,-0.455932617,-0.897735596,ap
1607580431,portrait,0.029953003,-0.442428589,-0.897918701,ap
1607580431,portrait,0.016571045,-0.448364258,-0.907867432,ap
1607580431,portrait,0.015457153,-0.44128418,-0.901016235,ap
1607580431,portrait,0.049163818,-0.451644897,-0.894226074,ap
1607580431,portrait,0.020965576,-0.453979492,-0.878967285,ap
1607580431,portrait,0.006240845,-0.446594238,-0.869827271,ap
1607580431,portrait,0.022399902,-0.449005127,-0.871002197,ap
1607580431,portrait,0.017272949,-0.447250366,-0.900726318,ap
1607580431,portrait,0.032043457,-0.442001343,-0.897201538,ap
1607580431,portrait,0.01953125,-0.42868042,-0.893768311,ap
1607580431,portrait,0.032989502,-0.437164307,-0.913238525,ap
1607580431,portrait,0.026123047,-0.435211182,-0.904434204,ap
1607580431,portrait,-0.004440308,-0.436798096,-0.876068115,ap
1607580431,portrait,0.019699097,-0.421707153,-0.913040161,ap
1607580431,portrait,0.026123047,-0.421203613,-0.900283813,ap
1607580432,portrait,0.027084351,-0.462356567,-0.887023926,ap
1607580432,portrait,0.05921936,-0.433151245,-0.871047974,ap
1607580432,portrait,0.07270813,-0.444839478,-0.869216919,ap
1607580432,portrait,0.189651489,-0.468902588,-0.932022095,ap
1607580432,portrait,0.141174316,-0.496200562,-0.874572754,ap
1607580432,portrait,0.128753662,-0.484893799,-0.861434937,ap
1607580432,portrait,0.120040894,-0.473709106,-0.911819458,ap
1607580432,portrait,0.106155396,-0.476837158,-0.879852295,ap
1607580432,portrait,0.125228882,-0.496292114,-0.882888794,ap
1607580432,portrait,0.11114502,-0.47026062,-0.855453491,ap
1607580432,portrait,0.100616455,-0.506347656,-0.863800049,ap
1607580432,portrait,0.087677002,-0.491714478,-0.851974487,ap
1607580432,portrait,0.039810181,-0.408065796,-0.950683594,ap
1607580432,portrait,0.034332275,-0.512313843,-0.877746582,ap
1607580432,portrait,0.042129517,-0.58380127,-0.756713867,ap
1607580432,portrait,0.028411865,-0.575057983,-0.780197144,ap
1607580432,portrait,0.116363525,-0.584228516,-0.89932251,ap
1607580432,portrait,0.104385376,-0.569473267,-0.781799316,ap
1607580432,portrait,0.121139526,-0.636901855,-0.818954468,ap
1607580432,portrait,0.104019165,-0.571090698,-0.714035034,ap
1607580432,portrait,0.121322632,-0.614837646,-0.771652222,ap
1607580432,portrait,0.131210327,-0.600280762,-0.754928589,ap
1607580432,portrait,0.085540771,-0.607788086,-0.816482544,ap
1607580432,portrait,0.131896973,-0.576095581,-0.826217651,ap
1607580432,portrait,0.088241577,-0.569580078,-0.816162109,ap
1607580433,portrait,0.113098145,-0.580215454,-0.819076538,ap
1607580433,portrait,0.115112305,-0.574295044,-0.808135986,ap
1607580433,portrait,0.100570679,-0.583862305,-0.809921265,ap
1607580433,portrait,0.109161377,-0.58013916,-0.82069397,ap
1607580433,portrait,0.103164673,-0.595336914,-0.790847778,ap
1607580433,portrait,0.129577637,-0.602325439,-0.806381226,ap
1607580433,portrait,0.128753662,-0.596450806,-0.820724487,ap
1607580433,portrait,0.130828857,-0.613433838,-0.777389526,ap
1607580433,portrait,0.146087646,-0.630142212,-0.718505859,ap
1607580433,portrait,0.153244019,-0.613464355,-0.831329346,ap
1607580433,portrait,0.139297485,-0.606948853,-0.744232178,ap
1607580433,portrait,0.133468628,-0.615966797,-0.813034058,ap
1607580433,portrait,0.107559204,-0.591888428,-0.791519165,ap
1607580433,portrait,0.104675293,-0.599182129,-0.774642944,ap
1607580433,portrait,0.095932007,-0.597732544,-0.801651001,ap
1607580433,portrait,0.103591919,-0.577896118,-0.839385986,ap
1607580433,portrait,0.096633911,-0.572311401,-0.831451416,ap
1607580433,portrait,0.058425903,-0.587142944,-0.814743042,ap
1607580433,portrait,0.070388794,-0.596450806,-0.799194336,ap
1607580433,portrait,0.037261963,-0.580947876,-0.787094116,ap
1607580433,portrait,0.030334473,-0.576065063,-0.769256592,ap
1607580433,portrait,0.040603638,-0.5493927,-0.786026001,ap
1607580433,portrait,0.078872681,-0.526184082,-0.890441895,ap
1607580433,portrait,0.030395508,-0.503799438,-0.894378662,ap
1607580434,portrait,0.086517334,-0.465866089,-0.918212891,ap
1607580434,portrait,0.125991821,-0.431945801,-0.898513794,ap
1607580434,portrait,0.07774353,-0.425750732,-0.967514038,ap
1607580434,portrait,0.072784424,-0.460021973,-0.954284668,ap
1607580434,portrait,0.08694458,-0.430328369,-0.897155762,ap
1607580434,portrait,0.074401855,-0.420349121,-0.867462158,ap
1607580434,portrait,0.040847778,-0.437072754,-0.85244751,ap
1607580434,portrait,0.055465698,-0.432373047,-0.862304688,ap
1607580434,portrait,0.037231445,-0.436157227,-0.909790039,ap
1607580434,portrait,0.039321899,-0.436447144,-0.88949585,ap
1607580434,portrait,0.06578064,-0.442443848,-0.92880249,ap
1607580434,portrait,0.06427002,-0.437454224,-0.914093018,ap
1607580434,portrait,0.038665771,-0.442306519,-0.885910034,ap
1607580434,portrait,0.058731079,-0.437713623,-0.905532837,ap
1607580434,portrait,0.055801392,-0.433883667,-0.910430908,ap
1607580434,portrait,0.05809021,-0.435836792,-0.9034729,ap
1607580434,portrait,0.065307617,-0.432434082,-0.878326416,ap
1607580434,portrait,0.060928345,-0.424957275,-0.899169922,ap
1607580434,portrait,0.045623779,-0.433853149,-0.910949707,ap
1607580434,portrait,0.065658569,-0.427658081,-0.891815186,ap
1607580434,portrait,0.058151245,-0.429931641,-0.852981567,ap
1607580434,portrait,0.051147461,-0.401794434,-0.946044922,ap
1607580434,portrait,0.082626343,-0.390151978,-0.965530396,ap
1607580434,portrait,0.072250366,-0.45072937,-0.800613403,ap
1607580434,portrait,0.116348267,-0.45010376,-0.984298706,ap
1607580435,portrait,-0.096466064,-0.231445313,-0.898971558,ap
1607580435,portrait,-0.001754761,-0.412948608,-0.767196655,ap
1607580435,portrait,0.109054565,-0.451782227,-0.886108398,ap
1607580435,portrait,0.219650269,-0.605010986,-0.870147705,ap
1607580435,portrait,-0.03427124,-0.27180481,-1.031234741,ap
1607580435,portrait,0.094985962,-0.414352417,-0.939666748,ap
1607580435,portrait,0.066772461,-0.328109741,-0.969558716,ap
1607580435,portrait,0.026229858,-0.42755127,-0.825363159,ap
1607580435,portrait,-0.09538269,-0.377304077,-0.863449097,ap
1607580435,portrait,-0.028686523,-0.383087158,-0.888839722,ap
1607580435,portrait,-0.064193726,-0.358154297,-0.892074585,ap
1607580435,portrait,-0.10295105,-0.313049316,-0.811218262,ap
1607580435,portrait,-0.066894531,-0.290298462,-0.796203613,ap
1607580435,portrait,-0.036697388,-0.298400879,-0.798492432,ap
1607580435,portrait,-0.058807373,-0.290557861,-0.7837677,ap
1607580435,portrait,-0.096282959,-0.249908447,-0.84513855,ap
