Timestamp,AccCleanX,AccCleanY,AccCleanZ,AccNet,Label
0,-0.37506117872848255,0.8479088748702247,0.030729642977806854,0.9521830372675348,aa
1,0.302150658729134,0.9296519089820261,0.18800352488458993,1.0063803079989841,aa
2,0.39171903313817735,0.9041116688526671,0.1846875781191159,1.0133512192297907,aa
3,0.4224199562759579,0.9099782795824233,0.142276316935421,1.0176466337289338,aa
4,0.4228190677437424,0.9056075524710735,0.17624679102517682,1.0199944048713077,aa
5,0.43880081749606764,0.8982181802999695,0.17073974087440977,1.018289086597329,aa
6,0.4254934056590407,0.9013584542885792,0.14561609983755455,1.0122513383322578,aa
7,0.45489476756661096,0.8956608694283744,0.11052350696800399,1.0149605418246344,aa
8,0.4354519287743699,0.8963971014207053,0.13639753146448524,1.0116020422464513,aa
9,0.4607780000984997,0.8896061005299045,0.14390186913834568,1.0195736078876914,aa
10,0.45370211887551276,0.8793827513674725,0.14402324035610245,1.0041052020169146,aa
11,0.4567006617559332,0.8873405351703683,0.16097566350349576,1.015870075279333,aa
12,0.4425331778235232,0.8863312134961622,0.16511210769930343,1.009791280726833,aa
13,0.4339126166158859,0.8992320945145219,0.1810048173563803,1.020122190891779,aa
14,0.43538603934405434,0.8965925550411398,0.16153269627380454,1.0146625937080578,aa
15,0.4400450328663766,0.8966707876834668,0.17062303661596975,1.0191435253372871,aa
16,0.4249849502115361,0.9073752729611115,0.1706711924936158,1.0241570082550127,aa
17,0.4142918281832687,0.9084051910499467,0.17592506636656474,1.0225207615910379,aa
18,0.42743614963530724,0.9050200561892784,0.15455702860380582,1.0185436125419718,aa
19,0.41095679337374796,0.92357114264677,0.15267745242813036,1.0277650075819456,aa
20,0.40650727965632394,0.9138377175143205,0.17198553610481898,1.0202165009898723,aa
21,0.4154554643134502,0.9091376621982202,0.15988939245420616,1.0205405306640956,aa
22,0.4304885692120989,0.8944033862769676,0.14239405445516218,1.010861315297934,aa
23,0.4381301729938699,0.8783002900813883,0.1554551247458516,1.000203243268919,aa
24,0.4341944497458784,0.8855336211042864,0.13947119037571792,1.0026115612153783,aa
25,0.4365260811560687,0.908922584627684,0.19495174879495208,1.0349666986735935,aa
26,0.41884504996063304,0.9080154276792634,0.19320556577601608,1.0265582871869154,aa
27,0.41555631980398705,0.8957429689882385,0.17546344456279014,1.0107655943708966,aa
28,0.4311481688764372,0.8903401451830321,0.17496849849364027,1.0133104538960316,aa
29,0.4228615554496784,0.911124563792392,0.18360559816503275,1.0289427763624759,aa
30,0.423660189681758,0.9006344693456982,0.1607357827985235,1.0176094864159586,aa
31,0.42626796703326386,0.9330959543764681,0.1844021315985936,1.0515095390633644,aa
32,0.4030465494322227,0.9220932839629964,0.15646198403032835,1.0296063370542128,aa
33,0.40706775238637266,0.9103254231425194,0.16467432256797374,1.0168433708751148,aa
34,0.4379622477519979,0.9045293537123097,0.20694196690871863,1.0340012439942685,aa
35,0.42052424635572777,0.8978395248000234,0.18664668366532788,1.0183510720034596,aa
36,0.3937658772827423,0.9107579106914382,0.15875307475861328,1.012262876760386,aa
37,0.41443202386291156,0.9085420248237734,0.1631574350764631,1.0172981690896066,aa
38,0.416427792207828,0.8996205113445767,0.2232813662966527,1.0230864428634232,aa
39,0.4302734648915496,0.878322879410124,0.18870262275115499,1.0022101273659485,aa
40,0.4142083461284601,0.9051014945512421,0.16303956783561296,1.013833890321747,aa
41,0.4072637835738708,0.9145558662631443,0.1408982451464109,1.0163556151901254,aa
42,0.4222097706493704,0.8954438126007297,0.18010241284615425,1.011529496670054,aa
43,0.40822696551215903,0.914159778319965,0.18082356856113235,1.0226947080004607,aa
44,0.41917858144751724,0.8904891434293404,0.17578687594496423,1.0069003205747384,aa
45,0.42814179365533767,0.9004103794708879,0.16034270471050496,1.0162745221856084,aa
46,0.41140476071262844,0.9118783346331217,0.15190702758436558,1.017662418444139,aa
47,0.41747672400838637,0.9265387313343534,0.16302228156819276,1.0351799659515726,aa
48,0.40848264584999944,0.9174485558033213,0.1736161784485291,1.026290373456144,aa
49,0.4032515366179933,0.9041771747354085,0.14920540344714578,1.0093057502791902,aa
50,0.4079476864157148,0.915732642643906,0.14926812922240001,1.019418329227262,aa
51,0.412160989160823,0.9065484205598513,0.18294607711012492,1.0191240479409602,aa
52,0.41133066823248643,0.9257644635766229,0.14300620843994538,1.0310175251729177,aa
53,0.40445835220265297,0.9068346748135955,0.1749442632831391,1.018560603565714,aa
54,0.3825893952680879,0.9314117387524076,0.18312911465100862,1.0318722949257317,aa
55,0.40721789891051474,0.9234484795642232,0.13783809459547755,1.02255333585179,aa
56,0.4144276924450146,0.8927999916276536,0.16243984952618806,1.0038160034935266,aa
57,0.4211716200086159,0.9134318283500352,0.17163808070765893,1.028464129473813,aa
58,0.3856442091512311,0.9385380093967658,0.17539969751586373,1.0348536641460298,aa
59,0.3749387812646276,0.8910291291207106,0.16724804432966647,0.9867035792300034,aa
60,0.3953283156912171,0.9159242566179531,0.14296553055270608,1.0140467900492958,aa
61,0.37480316573199196,0.9308445270789982,0.17588863101980234,1.027867384772338,aa
62,0.38217947935062574,0.9306266059757476,0.1818385374276925,1.029918514257905,aa
63,0.3922808778172782,0.9227385182505421,0.18007310628524834,1.0258693804958903,aa
64,0.3865475430242203,0.931530960760652,0.16907689481403712,1.0281302407243282,aa
65,0.3821934560390657,0.9324274495061331,0.15735865684053774,1.0242298085593777,aa
66,0.3685473365952411,0.9383719708145624,0.1414856986162423,1.0235878329037382,aa
67,0.3829767642035912,0.9329917422981456,0.1847604346239601,1.0312324946785116,aa
68,0.3821331660144438,0.9260629566795956,0.15574232787459685,1.0200120235929473,aa
69,0.3792688555830877,0.9283151738768209,0.1861159140827719,1.0259985319309293,aa
70,0.3795035577619747,0.924280042900139,0.211290455765519,1.03134627817019,aa
71,0.383379915926593,0.9304915353943501,0.13423610870690802,1.0224705783741503,aa
72,0.44100403176784314,0.9454449234503673,0.21126080334821837,1.0754608995596666,aa
73,0.388588350928914,0.9539055232992665,0.12066880536799438,1.0395742669141281,aa
74,0.36386287562832137,0.9256768738003484,0.15030665241605778,1.0121506712357051,aa
75,0.3704530181766465,0.9196444127932523,0.17399876702638228,1.0130457728038234,aa
76,0.3969362637115899,0.912446310007917,0.1672077692834639,1.018967674531937,aa
77,0.3829765784399688,0.9244570360315647,0.18818992278061353,1.029456305150213,aa
78,0.3792639570693943,0.9163064678820743,0.21372425846917512,1.0271255445658527,aa
79,0.36267682914840554,0.9281834737991216,0.14696673299273852,1.0137634848640074,aa
80,0.3694309393214731,0.9177870132870473,0.15346289359066828,1.0092911598242535,aa
81,0.38226288451577245,0.9203938276366931,0.17315609156350692,1.0183714292007535,aa
82,0.3849792391915435,0.9254549900163574,0.17658617477713318,1.026279693761557,aa
83,0.35364188614237607,0.9252047527185556,0.16387154836595308,1.0100677167408938,aa
84,0.36149238469523026,0.939862414574782,0.17417237639850264,1.0290758196000431,aa
85,0.35679677116139713,0.9385714754085419,0.19703701240239954,1.0307969967220794,aa
86,0.3650146061270078,0.931316794657577,0.16137761206167792,1.0212764168604689,aa
87,0.34619714526159634,0.9235264440845077,0.1662189043629332,1.010121487032546,aa
88,0.34917060901416863,0.9287707525790093,0.16034332397353082,1.012616646479986,aa
89,0.34520990113131256,0.937127363656829,0.15708769362381914,1.0163839631893345,aa
90,0.34857375308182287,0.9320011087006125,0.1856710855584688,1.019212864689018,aa
91,0.3686693164507457,0.9102143801462649,0.18473838424279518,1.0089470732731256,aa
92,0.3546849184181621,0.9313851343000443,0.1900349355384755,1.0227305581442778,aa
93,0.35330772007490224,0.9371395583426334,0.19787683429350308,1.0290967682052565,aa
94,0.36871553565393755,0.9299230563607689,0.15346320656311366,1.018795951770856,aa
95,0.37184594161791823,0.9155795843272223,0.13433853487782504,1.003619078012877,aa
96,0.3622371164068807,0.9274909605060836,0.17761400776239064,1.0198327518385615,aa
97,0.34796959059393257,0.9457093377163911,0.161384214905711,1.0278622534316881,aa
98,0.3578096199190322,0.9294668342027661,0.12517925390876086,1.010207088058542,aa
99,0.36180890682910627,0.9408277399094657,0.13286759477196633,1.0234861718770327,aa
100,0.33787483437684807,0.9461779536028497,0.15103657318479022,1.0253015420075835,aa
101,0.3671185644430938,0.937995023342376,0.17957028382259146,1.0315815599346385,aa
102,0.36442095997393814,0.9402417572226821,0.17669453151491937,1.0306844810297204,aa
103,0.34747670694165395,0.9631941509868004,0.13494947423169332,1.0385216589953565,aa
104,0.36859674242549667,0.9484352059112868,0.1721075769171824,1.0379542307230436,aa
105,0.3473143765661276,0.9331316457999058,0.1524251366776677,1.0144790746291747,aa
106,0.3495657619048552,0.9222877857284384,0.20076444161902474,1.0139164909666605,aa
107,0.3608370741351543,0.9465026531346865,0.16471183684605403,1.0312939100959881,aa
108,0.3563066881953606,0.9340446827938558,0.1837639357799111,1.0222169787844255,aa
109,0.3762948375184705,0.902583534837785,0.1882928503718181,1.0022954980551748,aa
110,0.33530216326264783,0.9386819095015876,0.1555231553597532,1.0131320388918714,aa
111,0.34096456960455923,0.9456533611935874,0.19665088010060894,1.0334307393714872,aa
112,0.3407074368065874,0.9399997733667509,0.15463940214285118,1.0184711321121644,aa
113,0.3435953213118367,0.9393739583083849,0.16198788682543014,1.0176536327216585,aa
114,0.3407741261127671,0.9354681079311762,0.19240399064765176,1.0220905346027218,aa
115,0.33622408499795226,0.9447379051236782,0.16090743332516166,1.0206749106510495,aa
116,0.3346847338116927,0.9519488695898941,0.16610016043369952,1.0290404228797205,aa
117,0.31765599981101966,0.9531762869258524,0.15209356252204542,1.0227268727462104,aa
118,0.32158010722344826,0.9569707139248256,0.16228293806789337,1.0302977658290997,aa
119,0.3274499805629929,0.9528651767393415,0.17728800358393504,1.0302351952663673,aa
120,0.3027883028920004,0.9491448290828289,0.14933241570539688,1.0130235751922931,aa
121,0.31607128535821866,0.9498545936018269,0.14385637276223057,1.019141666562144,aa
122,0.31898781733902665,0.9470178218079264,0.1449661744616221,1.0162592835660917,aa
123,0.3201714389949978,0.9336093723070295,0.17892429820899838,1.0102449568466596,aa
124,0.3084417323206031,0.933050214158855,0.1887310021591406,1.0087824567096004,aa
125,0.3113546769450263,0.9305536159123505,0.17106732682643422,1.0053462783485003,aa
126,0.34346985092811494,0.9358297520870306,0.19827205400120182,1.0276353925925152,aa
127,0.3211440575740784,0.9317400820606724,0.17239666660574002,1.0124445815036291,aa
128,0.3303299668727643,0.948859875443384,0.1266853737452045,1.01989278268935,aa
129,0.30691187747376175,0.9567428992382264,0.1209650057036604,1.018460363226958,aa
130,0.3151765223295801,0.9671565301225209,0.12347080714179329,1.0312669698409602,aa
131,0.30328425826133437,0.9617292241512971,0.14574669358918077,1.026457529920514,aa
132,0.3324667726970942,0.9548756512409106,0.17744126286822368,1.0406865765624818,aa
133,0.30642345252918846,0.9296698874454066,0.10950750729860922,0.9943916411447651,aa
134,0.3163465238822916,0.9416471988562144,0.16229910541338943,1.01814276778362,aa
135,0.3051875680797516,0.9499518600341613,0.12017288217876759,1.0113866955093895,aa
136,0.34193194578844077,0.9278589432039311,0.15044364216809308,1.008794264717176,aa
137,0.3332903248988518,0.9359242737323641,0.18865747474763095,1.0206826992606863,aa
138,0.303502152668256,0.9537124996920555,0.10904653798176724,1.0137134635188287,aa
139,0.306786928576535,0.9554906276315005,0.11431270456791313,1.0170441031185322,aa
140,0.3149385968257459,0.9399859785235598,0.14559340400797496,1.0102377311786546,aa
141,0.30626798965759083,0.9574747678146064,0.15189322269446445,1.0261210904384372,aa
142,0.31322693058913714,0.9548279960705353,0.16247150468674565,1.0269869802380789,aa
143,0.31100314185838357,0.966081098299136,0.1755793321136318,1.0402495828103655,aa
144,0.31361318576507985,0.957703294953916,0.1350847466156697,1.023262598364958,aa
145,0.31183966187837536,0.9481009452736197,0.1513285922099052,1.0155703485371432,aa
146,0.3113290023229373,0.9510024133992302,0.12580392326889175,1.0138430226611295,aa
147,0.31823476675098844,0.9510039688446593,0.1869216724405797,1.028041589235077,aa
148,0.3222802561723487,0.920690074073051,0.18692617415027066,1.002701368246548,aa
149,0.3329328458577868,0.9492654085412063,0.21763722521251205,1.0390828526555693,aa
150,0.3192422140066174,0.9509249983030728,0.14173393914805643,1.020748352556198,aa
151,0.3116267755134052,0.9482604419656029,0.12959440887627555,1.0130885281700486,aa
152,0.3098035955054195,0.947115887854453,0.17264779658240095,1.0215673453499456,aa
153,0.2987784298481675,0.9415175656715796,0.14736855735739698,1.0078123136216193,aa
154,0.29811462897338714,0.9661997559810183,0.15619977823035977,1.0298286695556347,aa
155,0.29537895867841457,0.9632467697235821,0.16767508172600462,1.02742496242999,aa
156,0.3103891327503179,0.9553327786887091,0.135290440210995,1.0196575012770959,aa
157,0.3116244993949393,0.9597771137635138,0.13226775495383836,1.023503454418044,aa
158,0.30920603595812646,0.9647813499142848,0.1573767637637118,1.0334061864309685,aa
159,0.3123149650934114,0.9523348302303191,0.19119634573962452,1.029680214529691,aa
160,0.30150323076859,0.9408855370092819,0.17579120127989012,1.0090964035908216,aa
161,0.29980019343259207,0.9459439995410196,0.14903726034298978,1.0083939646768334,aa
162,0.3128912553979233,0.9465647380101888,0.16614511660721265,1.0190952150989525,aa
163,0.2870282165609327,0.9598947921642581,0.14629564779826976,1.018941167447875,aa
164,0.30813673821458293,0.9469215693605922,0.20070875607774014,1.0256114081669314,aa
165,0.3077964481176441,0.9600607629433953,0.14021440443842742,1.0247329313141629,aa
166,0.2897490665084571,0.9683938511944018,0.17609094013355747,1.0352694125601833,aa
167,0.2950106434984211,0.9587568885651144,0.16024243313123132,1.0233843220454213,aa
168,0.32699372236596225,0.9530284252861461,0.18758704152345454,1.0349306954781203,aa
169,0.32140786738511595,0.9585822987011627,0.15534051797416837,1.0297852160974732,aa
170,0.31076189023258555,0.9627776625578403,0.17425439030189005,1.0350547843622089,aa
171,0.29030630984237954,0.9641833629315005,0.18855757053592662,1.0330432269910315,aa
172,0.31514962770206556,0.9667226977991845,0.17194148612644647,1.0360585454290407,aa
173,0.29281431459962354,0.9712354460799079,0.16334185037079096,1.034414560822776,aa
